34222.400014042,1,17425749,100,310200,-1
34222.400360486,1,17425757,100,310200,-1
34222.400411833,1,17425759,300,310200,-1
34222.403688396,4,17425749,42,310200,-1
34222.475333214,3,17425614,2400,310100,1
34222.508327601,3,17425615,100,310100,1
34222.508377693,1,17429743,400,310200,-1
34222.508482185,3,17429743,400,310200,-1
34222.831544232,1,17437593,100,310200,-1
34222.831617781,3,17437593,100,310200,-1
34222.831680836,1,17437597,100,310200,-1
34222.831746775,3,17437597,100,310200,-1
34222.83180715,1,17437599,100,310200,-1
34222.831867192,3,17437599,100,310200,-1
34222.83192666,1,17437602,100,310200,-1
34222.831985688,3,17437602,100,310200,-1
34222.832045941,1,17437605,100,310200,-1
34222.832107988,3,17437605,100,310200,-1
34223.010281253,3,17425633,1200,310000,1
34223.010354044,1,17442035,100,310200,-1
34223.010428368,3,17442035,100,310200,-1
34223.010464185,1,17442047,200,310000,1
34223.010497494,1,17442049,100,310200,-1
34223.010557976,3,17442049,100,310200,-1
34223.011965284,3,17442047,200,310000,1
34223.012026073,1,17442133,100,310200,-1
34223.012094033,3,17442133,100,310200,-1
