310200,100,310100,200
310200,200,310100,200
310200,300,310100,200
310200,400,310100,200
310200,600,310100,200
310200,700,310100,200
310200,800,310100,200
310200,1000,310100,200
310200,1100,310100,200
310200,1200,310100,200
310200,1300,310100,200
310200,1500,310100,200
310200,1600,310100,200
310200,1700,310100,200
310200,1900,310100,200
310200,2000,310100,200
310200,1900,310100,200
310200,1800,310100,200
310200,1700,310100,200
310200,1600,310100,200
310200,1500,310100,200
310200,1400,310100,200
310200,1300,310100,200
310200,1200,310100,200
310200,1100,310100,200
310200,1000,310100,200
310200,900,310100,200
310200,800,310100,200
310200,700,310100,200
310200,500,310100,200
310200,300,310100,200
310200,100,310100,200
310300,200,310100,200
310300,200,310100,300
310300,200,310100,200
310300,200,310100,300
310300,200,310100,500
310300,200,310100,600
310300,200,310100,700
310300,200,310100,800
310300,200,310100,700
310300,200,310100,800
310300,200,310100,700
310300,200,310100,600
310300,200,310100,700
310300,200,310100,600
310300,200,310100,700
310300,200,310100,600
310300,200,310100,700
310300,200,310100,600
310300,200,310100,700
310300,200,310100,900
310300,200,310100,1100
310300,200,310100,1200
310300,200,310100,1300
310300,200,310100,1100
310300,200,310100,1000
310300,200,310100,1200
310300,200,310200,100
310300,200,310200,300
310300,200,310200,400
310300,200,310200,600
310300,200,310200,700
310300,200,310200,600
310300,100,310200,600
310400,500,310200,600
310400,500,310200,700
310400,500,310200,900
310400,500,310200,1000
310400,500,310200,1100
310400,500,310200,1000
